Date,Return,Reconstructed_Return,Tracking_Error
2024-02-09,0.0181318042694976,0.008774871855122802,0.009356932414374797
2024-02-16,0.0124281745880741,0.013086813252210587,-0.0006586386641364867
2024-02-23,0.0170941455934088,0.02210504747498685,-0.005010901881578052
2024-03-01,-0.0057500997767956,-0.010565698644875159,0.004815598868079559
2024-03-08,-0.0124959115102137,-0.004609729214307686,-0.007886182295906013
2024-03-15,0.0120066544718202,0.004260871536134268,0.007745782935685931
2024-03-22,-0.0097814605989378,0.004169248119781041,-0.01395070871871884
2024-03-29,0.0010817063918331,0.004860498250505054,-0.003778791858671954
2024-04-05,-0.0069634643235009,0.014564741739004374,-0.021528206062505273
2024-04-15,0.0197296337436432,0.006670431904784398,0.013059201838858801
2024-04-19,0.006624675805854,0.015773231100603864,-0.009148555294749864
2024-04-26,-0.0140308000353347,-0.016512875545503257,0.002482075510168557
2024-05-03,0.0029416595738324,0.011503618422024142,-0.00856195884819174
2024-05-10,0.0079578953637257,0.010303487407724164,-0.0023455920439984634
2024-05-17,-0.0045937622321844,-0.008423513150124344,0.0038297509179399444
2024-05-24,-0.0062769422536151,-0.003325195572723737,-0.002951746680891363
2024-05-31,0.0045321168046709,-0.013982806005367325,0.018514922810038227
2024-06-07,-0.0066522967147316,-0.013556197318574202,0.006903900603842603
2024-06-14,0.0078641176250514,-0.0042566465453452145,0.012120764170396614
2024-06-21,-0.0004751440280336,0.0065771217405183775,-0.0070522657685519775
2024-06-28,0.0101313209341018,0.00884109217121602,0.0012902287628857798
2024-07-05,0.0121253566281361,0.02267348309113508,-0.010548126462998979
2024-07-12,0.0326419412256166,-0.005951597479457745,0.03859353870507435
2024-07-19,0.0186579239893624,0.0041595957860423435,0.014498328203320057
2024-07-26,0.0060294219214034,0.0037175164638029667,0.002311905457600433
2024-08-02,0.0235680989681661,0.015713203662106184,0.007854895306059914
2024-08-09,-0.0201480925041584,-0.014612833279012558,-0.00553525922514584
2024-08-16,0.0099047175752264,0.006775838422802041,0.003128879152424359
2024-08-23,0.001491131158541,-0.0030993416229415423,0.004590472781482542
2024-08-30,0.0110720835955848,-0.010389575633133866,0.021461659228718667
2024-09-06,0.0004752501757088,-0.0078358332065121,0.0083110833822209
2024-09-13,0.0146053283020888,-0.0011218969600950831,0.015727225262183883
2024-09-20,0.0236071454477114,0.01633375822637642,0.007273387221334977
2024-09-27,0.0243640041487091,0.01075762922923794,0.013606374919471158
2024-10-04,-0.0289413939916106,-0.014273371297022334,-0.014668022694588265
2024-10-11,-0.0056861970480994,0.008033433507703445,-0.013719630555802845
2024-10-18,-0.0007816011098735,-0.0005840566972244781,-0.00019754441264902185
2024-10-25,0.011433339199927,-0.000652933421572548,0.012086272621499547
2024-11-01,0.0114909934585763,0.004942973607026243,0.006548019851550057
2024-11-08,0.0290414659632489,0.03240079032758515,-0.0033593243643362525
2024-11-15,0.02103946602603,-0.0011715706231072921,0.022211036649137293
2024-11-22,0.0022012807451608,-0.007271319950793881,0.00947260069595468
2024-11-29,0.0014400939086446,-0.01762937318730738,0.019069467095951982
2024-12-06,-0.0045799220567353,0.006173552523943714,-0.010753474580679014
2024-12-13,-0.0024279653043758,-0.003576493776656583,0.0011485284722807828
2024-12-20,-0.0006510614735893,-0.002977736109100571,0.002326674635511271
2024-12-27,-0.0038845591816854,-0.001058027193372283,-0.002826531988313117
2025-01-03,0.0487707974230142,0.057886846830732155,-0.009116049407717958
2025-01-10,0.0164120735978925,0.03189687282962253,-0.015484799231730031
2025-01-17,0.0053211924517049,0.00011774283796399474,0.005203449613740905
2025-01-24,-0.0039241408812205,-0.012544657593291896,0.008620516712071397
2025-01-31,0.0150884405939177,0.03907861617183143,-0.023990175577913726
2025-02-07,0.0090708064443341,0.03208375229042868,-0.023012945846094583
2025-02-14,0.0050927996422182,0.016077213020966753,-0.010984413378748552
2025-02-21,0.0415704901802649,0.02652377901610968,0.015046711164155221
2025-02-28,-0.0227111312845433,-0.019293769738196933,-0.003417361546346368
2025-03-07,-0.0102015168404257,0.018808725097950525,-0.029010241938376223
2025-03-14,-0.0012807419470589,-0.007415430478013015,0.006134688530954115
2025-03-21,0.0410639368094056,0.16416594850006688,-0.12310201169066129
2025-03-28,0.011054358560491,-0.0005289113781876305,0.01158326993867863
2025-04-04,-0.0321020459605932,-0.020598260130905998,-0.0115037858296872
2025-04-11,-0.058043198723896,-0.0688391868992096,0.010795988175313603
2025-04-18,0.0677368630229302,0.11167799772993456,-0.043941134707004365
2025-04-25,0.0125692522643534,0.0035883065546888377,0.008980945709664562
2025-05-02,0.0154712497935566,0.018889054716978083,-0.0034178049234214834
2025-05-09,0.0111800720854953,0.02582418676732419,-0.01464411468182889
2025-05-16,0.007881165104961,0.020899497897213244,-0.013018332792252243
2025-05-23,0.0257854285817242,0.037272195445800786,-0.011486766864076587
2025-05-30,0.0062278562323727,-0.00943771721016336,0.01566557344253606
2025-06-06,0.0314153620571851,0.019192222171060428,0.012223139886124671
2025-06-13,-0.0102366469057957,-0.007286393390969116,-0.002950253514826583
2025-06-20,-0.0270165959089156,-0.013589217181777339,-0.013427378727138261
2025-06-30,0.0168960478813411,0.027611306804898525,-0.010715258923557423
2025-07-04,0.0172473385870317,-0.0008300904370569825,0.01807742902408868
2025-07-11,0.0264735434454436,0.003305174186151775,0.023168369259291825
2025-07-18,0.0219935594005794,0.0043641389230947205,0.017629420477484677
2025-07-25,0.0041226714540862,0.010192515021783428,-0.006069843567697229
2025-08-01,0.0145244754922515,-0.003255231433115045,0.017779706925366547
2025-08-08,0.00871164808212,-0.0026206348587302984,0.0113322829408503
2025-08-15,0.0030934380389313,0.0011997750319902908,0.0018936630069410093
2025-08-22,0.0019077972797054,0.0041473562517355,-0.0022395589720301
2025-08-29,0.0076928246600507,0.008096461545483295,-0.00040363688543259505
2025-09-08,-0.0001244931350928,-0.004025583690785265,0.003901090555692465
2025-09-12,-0.0015608046815247,-0.013003293961524741,0.01144248928000004
2025-09-19,0.0019729839266389,0.008561839225561117,-0.006588855298922216
2025-09-26,-0.024242585875827,-0.037080607659728766,0.012838021783901764
2025-10-03,-0.0169777972139467,-0.024977012777840105,0.007999215563893405
2025-10-10,-0.0113719038902663,-0.004748914494748282,-0.006622989395518019
2025-10-17,-0.0131432776634588,-0.004363458805170743,-0.008779818858288057
2025-10-24,0.0505374352251623,0.03694253405174337,0.013594901173418925
2025-10-31,0.0133829466897552,0.008142818467515568,0.005240128222239633
2025-11-07,-0.0191534641759279,-0.02039003028107392,0.0012365661051460218
2025-11-14,-0.018881570568221,-0.030669979497898008,0.01178840892967701
2025-11-21,-0.0213173352867269,-0.017530029498238363,-0.003787305788488536
2025-11-28,0.0209621260569886,0.010327130552481384,0.010634995504507215
2025-12-05,-0.0076791017074979,0.0004180130871608936,-0.008097114794658794
